Morillons - Dantzig,15047,5,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,6,46,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Bir Hakeim,15026,8,10,"[48.853844054333514, 2.289705348222022]",2022-08-12T13:13:12+00:00,18,11,33,OUI,OUI,Paris,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Mairie du 12ème,12109,4,25,"[48.840855311763, 2.3875549435616]",2022-08-12T13:13:40+00:00,29,1,30,OUI,OUI,Paris,OUI
Harpe - Saint-Germain,5001,3,15,"[48.85151881501689, 2.343670316040516]",2022-08-12T13:11:06+00:00,18,25,45,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,2,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,4,53,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Sulpice,6003,5,1,"[48.85165383178419, 2.3308077827095985]",2022-08-12T13:07:59+00:00,6,15,21,OUI,OUI,Paris,OUI
Le Brun - Gobelins,13007,2,9,"[48.835092787823875, 2.353468135133752]",2022-08-12T13:13:39+00:00,11,35,48,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,15,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,38,7,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,5,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,9,26,36,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,5,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,6,46,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Mairie du 12ème,12109,4,25,"[48.840855311763, 2.3875549435616]",2022-08-12T13:13:40+00:00,29,1,30,OUI,OUI,Paris,OUI
Harpe - Saint-Germain,5001,3,15,"[48.85151881501689, 2.343670316040516]",2022-08-12T13:11:06+00:00,18,25,45,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,2,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,4,53,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Sulpice,6003,5,1,"[48.85165383178419, 2.3308077827095985]",2022-08-12T13:07:59+00:00,6,15,21,OUI,OUI,Paris,OUI
Le Brun - Gobelins,13007,2,9,"[48.835092787823875, 2.353468135133752]",2022-08-12T13:13:39+00:00,11,35,48,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,15,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,38,7,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,5,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,9,26,36,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,5,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,6,46,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Mairie du 12ème,12109,4,25,"[48.840855311763, 2.3875549435616]",2022-08-12T13:13:40+00:00,29,1,30,OUI,OUI,Paris,OUI
Harpe - Saint-Germain,5001,3,15,"[48.85151881501689, 2.343670316040516]",2022-08-12T13:11:06+00:00,18,25,45,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,2,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,4,53,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Sulpice,6003,5,1,"[48.85165383178419, 2.3308077827095985]",2022-08-12T13:07:59+00:00,6,15,21,OUI,OUI,Paris,OUI
Le Brun - Gobelins,13007,2,9,"[48.835092787823875, 2.353468135133752]",2022-08-12T13:13:39+00:00,11,35,48,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,15,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,38,7,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,5,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,9,26,36,OUI,OUI,Paris,OUI
Froment - Bréguet,11025,1,11,"[48.8570414504784, 2.37289470306807]",2022-08-12T13:04:17+00:00,12,29,43,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,6,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,7,45,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Mairie du 12ème,12109,4,25,"[48.840855311763, 2.3875549435616]",2022-08-12T13:13:40+00:00,29,1,30,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,2,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,4,53,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Sulpice,6003,5,1,"[48.85165383178419, 2.3308077827095985]",2022-08-12T13:07:59+00:00,6,15,21,OUI,OUI,Paris,OUI
Le Brun - Gobelins,13007,2,9,"[48.835092787823875, 2.353468135133752]",2022-08-12T13:13:39+00:00,11,35,48,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,14,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,37,8,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,5,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,9,26,36,OUI,OUI,Paris,OUI
Froment - Bréguet,11025,1,11,"[48.8570414504784, 2.37289470306807]",2022-08-12T13:04:17+00:00,12,29,43,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,6,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,7,45,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Mairie du 12ème,12109,4,25,"[48.840855311763, 2.3875549435616]",2022-08-12T13:13:40+00:00,29,1,30,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,2,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,4,53,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Sulpice,6003,5,1,"[48.85165383178419, 2.3308077827095985]",2022-08-12T13:07:59+00:00,6,15,21,OUI,OUI,Paris,OUI
Le Brun - Gobelins,13007,2,9,"[48.835092787823875, 2.353468135133752]",2022-08-12T13:13:39+00:00,11,35,48,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,14,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,37,8,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,5,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,9,26,36,OUI,OUI,Paris,OUI
Froment - Bréguet,11025,1,11,"[48.8570414504784, 2.37289470306807]",2022-08-12T13:04:17+00:00,12,29,43,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,6,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,7,45,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,2,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,4,53,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Romain - Cherche-Midi,6108,4,2,"[48.84708159081946, 2.321374788880348]",2022-08-12T13:11:50+00:00,6,11,17,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,15,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,38,7,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Grande Armée - Brunel,17038,6,8,"[48.876116, 2.288124]",2022-08-12T13:12:14+00:00,14,36,62,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,5,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,9,26,36,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,6,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,7,45,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Liberté - Vert-de-Maisons,47007,3,16,"[48.79014780960843, 2.43286281824112]",2022-08-12T13:12:38+00:00,19,0,20,OUI,OUI,Maisons-Alfort,OUI
Chazelles - Courcelles,17025,2,0,"[48.879406604954, 2.3034455627202988]",2022-08-12T13:09:37+00:00,2,30,35,OUI,OUI,Paris,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,1,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,3,54,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Romain - Cherche-Midi,6108,4,2,"[48.84708159081946, 2.321374788880348]",2022-08-12T13:11:50+00:00,6,11,17,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,14,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,37,8,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,4,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,8,27,36,OUI,OUI,Paris,OUI
Square Boucicaut,7003,19,18,"[48.851296433665276, 2.325061820447445]",2022-08-12T13:12:53+00:00,37,23,60,OUI,OUI,Paris,OUI
Froment - Bréguet,11025,2,10,"[48.8570414504784, 2.37289470306807]",2022-08-12T13:04:17+00:00,12,29,43,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,6,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,7,45,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Liberté - Vert-de-Maisons,47007,3,16,"[48.79014780960843, 2.43286281824112]",2022-08-12T13:12:38+00:00,19,0,20,OUI,OUI,Maisons-Alfort,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Alibert - Jemmapes,10013,2,1,"[48.8710440519842, 2.366104461987773]",2022-08-12T13:08:58+00:00,3,54,60,OUI,OUI,Paris,OUI
Messine - Place Du Pérou,8026,5,3,"[48.875448033960744, 2.315508019010038]",2022-08-12T13:13:35+00:00,8,4,12,OUI,OUI,Paris,OUI
Saint-Romain - Cherche-Midi,6108,4,2,"[48.84708159081946, 2.321374788880348]",2022-08-12T13:11:50+00:00,6,11,17,OUI,OUI,Paris,OUI
Pierre et Marie Curie - Maurice Thorez,42016,5,4,"[48.81580226360801, 2.376804985105991]",2022-08-12T13:11:57+00:00,9,16,27,OUI,OUI,Ivry-sur-Seine,OUI
Bois de Vincennes - Gare,41301,14,23,"[48.836022242886884, 2.4708339950830287]",2022-08-12T13:13:49+00:00,37,8,50,OUI,OUI,Nogent-sur-Marne,OUI
Silly - Galliéni,21010,5,14,"[48.835583838706, 2.2325500845909]",2022-08-12T13:09:38+00:00,19,6,25,OUI,OUI,Boulogne-Billancourt,OUI
Place Nelson Mandela,25006,8,0,"[48.862090937689715, 2.196576297283173]",2022-08-12T13:10:33+00:00,8,13,22,OUI,OUI,Rueil-Malmaison,OUI
Jouffroy d'Abbans - Wagram,17026,4,5,"[48.881973298351625, 2.301132157444954]",2022-08-12T13:13:09+00:00,9,31,40,OUI,OUI,Paris,OUI
Guersant - Gouvion-Saint-Cyr,17041,4,4,"[48.88287775178599, 2.287667370814871]",2022-08-12T13:08:23+00:00,8,27,36,OUI,OUI,Paris,OUI
Square Boucicaut,7003,19,18,"[48.851296433665276, 2.325061820447445]",2022-08-12T13:12:53+00:00,37,23,60,OUI,OUI,Paris,OUI
Froment - Bréguet,11025,2,10,"[48.8570414504784, 2.37289470306807]",2022-08-12T13:04:17+00:00,12,29,43,OUI,OUI,Paris,OUI
Morillons - Dantzig,15047,6,1,"[48.83310149953933, 2.299380004405976]",2022-08-12T13:11:17+00:00,7,45,52,OUI,OUI,Paris,OUI
Croulebarde - Corvisart,13101,4,1,"[48.830981659316855, 2.3481646925210953]",2022-08-12T13:06:10+00:00,5,28,34,OUI,OUI,Paris,OUI
Le Brix et Mesmin - Jourdan,14108,8,4,"[48.82234096593411, 2.327861653302471]",2022-08-12T13:13:31+00:00,12,8,21,OUI,OUI,Paris,OUI
Romainville - Vaillant-Couturier,31024,3,0,"[48.86785, 2.446748]",2022-08-12T13:10:07+00:00,3,35,38,OUI,OUI,Montreuil,OUI
Liberté - Vert-de-Maisons,47007,3,16,"[48.79014780960843, 2.43286281824112]",2022-08-12T13:12:38+00:00,19,0,20,OUI,OUI,Maisons-Alfort,OUI
Benjamin Godard - Victor Hugo,16107,3,0,"[48.865983, 2.275725]",2022-08-12T13:07:35+00:00,3,32,35,OUI,OUI,Paris,OUI
Mairie de Rosny-sous-Bois,31104,20,8,"[48.871256519012, 2.4865807592869]",2022-08-12T13:13:17+00:00,28,1,30,OUI,OUI,Rosny-sous-Bois,OUI
Charonne - Robert et Sonia Delauney,11104,5,4,"[48.85590755596891, 2.3925706744194035]",2022-08-12T13:07:59+00:00,9,9,20,OUI,OUI,Paris,OUI
Toudouze - Clauzel,9020,0,0,"[48.87929591733507, 2.3373600840568547]",2022-08-12T13:12:02+00:00,0,19,21,OUI,OUI,Paris,OUI
Harpe - Saint-Germain,5001,4,17,"[48.85151881501689, 2.343670316040516]",2022-08-12T13:11:06+00:00,21,22,45,OUI,OUI,Paris,OUI
